50,100,0,10,0.112278629,100,0
50,100,0,10,0.708021755,100,0
50,100,0,10,0.107003404,100,0
50,100,0,10,0.021223082,100,0
50,100,0,10,0.044314076,100,0
50,100,0,10,0.045116217,100,0
50,100,0,10,0.038697475,100,0
50,100,0,10,0.015179856,100,0
50,100,0,10,0.059447525,100,0
50,100,0,10,0.407814428,100,0
50,100,0,25,1.959290803,100,0
50,100,0,25,0.379948457,100,0
50,100,0,25,0.076910747,100,0
50,100,0,25,15.239378337,100,0
50,100,0,25,0.277285357,100,0
50,100,0,25,0.121606932,100,0
50,100,0,25,2.016224991,100,0
50,100,0,25,0.082656741,100,0
50,100,0,25,0.142461562,100,0
50,100,0,25,0.210866129,100,0
50,100,0,50,0.140967155,100,0
50,100,0,50,0.09493049,100,0
50,100,0,50,0.36856368,100,0
50,100,0,50,0.396927787,100,0
50,100,0,50,0.285968486,100,0
50,100,0,50,0.709943891,100,0
50,100,0,50,0.246872516,100,0
50,100,0,50,0.202423273,100,0
50,100,0,50,0.053436367,100,0
50,100,0,50,0.092002777,100,0
50,100,0,100,2.654408908,100,0
50,100,0,100,0.201087486,100,0
50,100,0,100,0.815865216,100,0
50,100,0,100,0.905719062,100,0
50,100,0,100,0.228016136,100,0
50,100,0,100,0.174408666,100,0
50,100,0,100,0.186867081,100,0
50,100,0,100,0.364221201,100,0
50,100,0,100,0.341592913,100,0
50,100,0,100,0.596004659,100,0
50,100,0,200,0.595550885,100,0
50,100,0,200,0.723655488,100,0
50,100,0,200,1.463502106,100,0
50,100,0,200,0.180788862,100,0
50,100,0,200,0.570963964,100,0
50,100,0,200,0.586379364,100,0
50,100,0,200,0.772920617,100,0
50,100,0,200,0.16620865,100,0
50,100,0,200,0.352177089,100,0
50,100,0,200,0.499002005,100,0
50,100,1,10,0.052405564,100,0
50,100,1,10,0.680032946,100,0
50,100,1,10,0.102796719,100,0
50,100,1,10,0.083223621,100,0
50,100,1,10,0.030362693,100,0
50,100,1,10,0.432631967,100,0
50,100,1,10,0.021501485,100,0
50,100,1,10,0.037699814,100,0
50,100,1,10,0.046379919,100,0
50,100,1,10,0.012111068,100,0
50,100,1,25,0.888453062,100,0
50,100,1,25,0.091439324,100,0
50,100,1,25,0.059885527,100,0
50,100,1,25,0.267054283,100,0
50,100,1,25,0.054852031,100,0
50,100,1,25,0.080288529,100,0
50,100,1,25,0.169538459,100,0
50,100,1,25,1.290298226,100,0
50,100,1,25,0.941377228,100,0
50,100,1,25,0.118379357,100,0
50,100,1,50,0.077189519,100,0
50,100,1,50,0.150308867,100,0
50,100,1,50,0.127602775,100,0
50,100,1,50,0.035576353,100,0
50,100,1,50,0.211298154,100,0
50,100,1,50,0.128528504,100,0
50,100,1,50,0.056913317,100,0
50,100,1,50,0.259291362,100,0
50,100,1,50,0.470748362,100,0
50,100,1,50,0.194264368,100,0
50,100,1,100,0.636916923,100,0
50,100,1,100,0.430664227,100,0
50,100,1,100,0.088430536,100,0
50,100,1,100,0.482806588,100,0
50,100,1,100,0.24867678,100,0
50,100,1,100,0.097629083,100,0
50,100,1,100,0.105621242,100,0
50,100,1,100,0.097336535,100,0
50,100,1,100,0.2475413,100,0
50,100,1,100,0.566728925,100,0
50,100,1,200,0.573133802,100,0
50,100,1,200,1.063950983,100,0
50,100,1,200,3.203046479,100,0
50,100,1,200,0.89110693,100,0
50,100,1,200,0.567412449,100,0
50,100,1,200,0.2024279,100,0
50,100,1,200,0.599534509,100,0
50,100,1,200,0.744489771,100,0
50,100,1,200,0.483506053,100,0
50,100,1,200,0.142437627,100,0
50,100,2,10,0.044854368,100,0
50,100,2,10,0.583906459,100,0
50,100,2,10,0.423631556,100,0
50,100,2,10,0.147266414,100,0
50,100,2,10,0.104247651,100,0
50,100,2,10,0.022079585,100,0
50,100,2,10,0.608301547,100,0
50,100,2,10,1.876323165,100,0
50,100,2,10,0.801691853,100,0
50,100,2,10,0.317141854,100,0
50,100,2,25,0.097660476,100,0
50,100,2,25,0.206929493,100,0
50,100,2,25,0.209631364,100,0
50,100,2,25,0.140915633,100,0
50,100,2,25,0.127082236,100,0
50,100,2,25,1.868375631,100,0
50,100,2,25,0.248298283,100,0
50,100,2,25,0.206824558,100,0
50,100,2,25,0.148813792,100,0
50,100,2,25,0.185218219,100,0
50,100,2,50,0.465738629,100,0
50,100,2,50,1.04936199,100,0
50,100,2,50,2.82456899,100,0
50,100,2,50,0.405061304,100,0
50,100,2,50,0.934925291,100,0
50,100,2,50,0.176911022,100,0
50,100,2,50,0.247826285,100,0
50,100,2,50,0.227956182,100,0
50,100,2,50,0.106365952,100,0
50,100,2,50,0.709879135,100,0
50,100,2,100,0.400068578,100,0
50,100,2,100,1.082706843,100,0
50,100,2,100,1.055932734,100,0
50,100,2,100,0.123639162,100,0
50,100,2,100,1.585806691,100,0
50,100,2,100,0.389549198,100,0
50,100,2,100,0.264794725,100,0
50,100,2,100,0.203685728,100,0
50,100,2,100,0.159539677,100,0
50,100,2,100,1.908721797,100,0
50,100,2,200,0.30537572,100,0
50,100,2,200,1.554141313,100,0
50,100,2,200,0.125708653,100,0
50,100,2,200,1.799934126,100,0
50,100,2,200,1.521466258,100,0
50,100,2,200,1.252159477,100,0
50,100,2,200,0.62773314,100,0
50,100,2,200,0.489302131,100,0
50,100,2,200,0.253085156,100,0
50,100,2,200,0.64793661,100,0
50,100,3,10,0.080114883,100,0
50,100,3,10,0.526240987,100,0
50,100,3,10,1.587523321,100,0
50,100,3,10,0.051354124,100,0
50,100,3,10,0.120569356,100,0
50,100,3,10,0.029420576,100,0
50,100,3,10,0.044533987,100,0
50,100,3,10,0.069236038,100,0
50,100,3,10,0.182961211,100,0
50,100,3,10,0.243953513,100,0
50,100,3,25,0.17187404,100,0
50,100,3,25,0.209110609,100,0
50,100,3,25,3.632961003,100,0
50,100,3,25,0.126531791,100,0
50,100,3,25,0.734870719,100,0
50,100,3,25,0.160851942,100,0
50,100,3,25,0.259028623,100,0
50,100,3,25,0.035940741,100,0
50,100,3,25,0.103883004,100,0
50,100,3,25,0.252744634,100,0
50,100,3,50,0.133463459,100,0
50,100,3,50,0.084347352,100,0
50,100,3,50,0.084353835,100,0
50,100,3,50,0.315630517,100,0
50,100,3,50,0.157556014,100,0
50,100,3,50,2.262471726,100,0
50,100,3,50,0.484709362,100,0
50,100,3,50,0.672293407,100,0
50,100,3,50,0.38273319,100,0
50,100,3,50,0.533092068,100,0
50,100,3,100,0.072520291,100,0
50,100,3,100,0.348601117,100,0
50,100,3,100,0.273383778,100,0
50,100,3,100,0.141771748,100,0
50,100,3,100,1.478662745,100,0
50,100,3,100,0.211852735,100,0
50,100,3,100,0.308406407,100,0
50,100,3,100,0.176981113,100,0
50,100,3,100,0.142280209,100,0
50,100,3,100,0.220981067,100,0
50,100,3,200,0.714103541,100,0
50,100,3,200,0.634552975,100,0
50,100,3,200,0.1798423,100,0
50,100,3,200,1.33031084,100,0
50,100,3,200,0.766224181,100,0
50,100,3,200,0.516437549,100,0
50,100,3,200,0.594397096,100,0
50,100,3,200,0.428116991,100,0
50,100,3,200,0.535174658,100,0
50,100,3,200,1.288323986,100,0
50,100,4,10,0.508617781,100,0
50,100,4,10,0.028898472,100,0
50,100,4,10,0.130095874,100,0
50,100,4,10,0.04285803,100,0
50,100,4,10,0.39437566,100,0
50,100,4,10,0.079998783,100,0
50,100,4,10,0.089909136,100,0
50,100,4,10,0.400849704,100,0
50,100,4,10,0.05222754,100,0
50,100,4,10,0.613493447,100,0
50,100,4,25,0.787501227,100,0
50,100,4,25,0.42580607,100,0
50,100,4,25,0.059757228,100,0
50,100,4,25,1.225695424,100,0
50,100,4,25,0.159944006,100,0
50,100,4,25,0.091753528,100,0
50,100,4,25,0.037828413,100,0
50,100,4,25,0.106322912,100,0
50,100,4,25,0.042627638,100,0
50,100,4,25,22.223976176,99,1
50,100,4,50,0.035877113,100,0
50,100,4,50,0.434288272,100,0
50,100,4,50,0.098252902,100,0
50,100,4,50,0.031787037,100,0
50,100,4,50,0.310481767,100,0
50,100,4,50,0.053504717,100,0
50,100,4,50,0.076660921,100,0
50,100,4,50,0.279267471,100,0
50,100,4,50,0.098782241,100,0
50,100,4,50,0.271748038,100,0
50,100,4,100,0.450898204,100,0
50,100,4,100,0.140458381,100,0
50,100,4,100,0.151426768,100,0
50,100,4,100,0.460166299,100,0
50,100,4,100,0.52790735,100,0
50,100,4,100,0.21348727,100,0
50,100,4,100,0.267559929,100,0
50,100,4,100,0.293713303,100,0
50,100,4,100,0.265372849,100,0
50,100,4,100,0.183250383,100,0
50,100,4,200,0.265642818,100,0
50,100,4,200,1.504104502,100,0
50,100,4,200,0.267126236,100,0
50,100,4,200,0.698789503,100,0
50,100,4,200,0.718719541,100,0
50,100,4,200,0.796749371,100,0
50,100,4,200,2.318027362,100,0
50,100,4,200,0.696393479,100,0
50,100,4,200,2.073544107,100,0
50,100,4,200,0.391368456,100,0
50,100,5,10,1.041710743,100,0
50,100,5,10,0.146441004,100,0
50,100,5,10,0.207726267,100,0
50,100,5,10,0.128265057,100,0
50,100,5,10,4.168039642,100,0
50,100,5,10,0.288009621,100,0
50,100,5,10,0.289032652,100,0
50,100,5,10,0.777037354,100,0
50,100,5,10,0.033993778,100,0
50,100,5,10,2.343616251,100,0
50,100,5,25,0.052706919,100,0
50,100,5,25,0.017705731,100,0
50,100,5,25,0.528605872,100,0
50,100,5,25,0.524076049,100,0
50,100,5,25,1.967696963,100,0
50,100,5,25,0.38392737,100,0
50,100,5,25,4.000279358,100,0
50,100,5,25,1.190412966,100,0
50,100,5,25,0.119033953,100,0
50,100,5,25,0.065554265,100,0
50,100,5,50,0.18714454,100,0
50,100,5,50,0.260157189,100,0
50,100,5,50,0.080757907,100,0
50,100,5,50,0.079468021,100,0
50,100,5,50,0.368510143,100,0
50,100,5,50,0.044310215,100,0
50,100,5,50,0.593469912,100,0
50,100,5,50,0.231174031,100,0
50,100,5,50,0.163221752,100,0
50,100,5,50,0.647201857,100,0
50,100,5,100,0.153426599,100,0
50,100,5,100,1.323428034,100,0
50,100,5,100,0.141352534,100,0
50,100,5,100,0.246979188,100,0
50,100,5,100,0.554907799,100,0
50,100,5,100,0.150991005,100,0
50,100,5,100,0.115977156,100,0
50,100,5,100,1.060069305,100,0
50,100,5,100,0.265421069,100,0
50,100,5,100,0.975592708,100,0
50,100,5,200,0.179786575,100,0
50,100,5,200,0.406158111,100,0
50,100,5,200,3.591827756,100,0
50,100,5,200,0.638747458,100,0
50,100,5,200,1.01496748,100,0
50,100,5,200,1.784833978,100,0
50,100,5,200,0.945894769,100,0
50,100,5,200,0.995946841,100,0
50,100,5,200,3.78837734,100,0
50,100,5,200,0.418864642,100,0
50,100,6,10,0.068546987,100,0
50,100,6,10,0.074604156,100,0
50,100,6,10,0.282277419,100,0
50,100,6,10,0.54215415,100,0
50,100,6,10,1.185084553,100,0
50,100,6,10,0.041670834,100,0
50,100,6,10,0.807694534,100,0
50,100,6,10,0.020345934,100,0
