40,80,0,50,0.096688871,80,0
40,80,0,50,0.021618443,80,0
40,80,0,50,0.056542928,80,0
40,80,0,50,0.043156796,80,0
40,80,0,50,0.056424294,80,0
40,80,0,50,0.018423372,80,0
40,80,0,50,0.042710721,80,0
40,80,0,50,0.050285092,80,0
40,80,0,50,0.038691958,80,0
40,80,0,50,0.031781858,80,0
40,80,1,50,0.032060097,80,0
40,80,1,50,0.091139599,80,0
40,80,1,50,0.049382802,80,0
40,80,1,50,0.054710788,80,0
40,80,1,50,0.029667094,80,0
40,80,1,50,0.08485413,80,0
40,80,1,50,0.051697855,80,0
40,80,1,50,0.025900339,80,0
40,80,1,50,0.056094591,80,0
40,80,1,50,0.059782633,80,0
40,80,2,50,0.098421896,80,0
40,80,2,50,0.059774487,80,0
40,80,2,50,0.023714962,80,0
40,80,2,50,0.042934526,80,0
40,80,2,50,0.061937801,80,0
40,80,2,50,0.017953659,80,0
40,80,2,50,0.039894353,80,0
40,80,2,50,0.043409221,80,0
40,80,2,50,0.021471264,80,0
40,80,2,50,0.044499158,80,0
40,80,3,50,0.047579138,80,0
40,80,3,50,0.042591524,80,0
40,80,3,50,0.039257437,80,0
40,80,3,50,0.03985775,80,0
40,80,3,50,0.014181089,80,0
40,80,3,50,0.043374458,80,0
40,80,3,50,0.028396031,80,0
40,80,3,50,0.039020427,80,0
40,80,3,50,0.03580715,80,0
40,80,3,50,0.064000995,80,0
40,80,4,50,0.06040745,80,0
40,80,4,50,0.03208611,80,0
40,80,4,50,0.032542157,80,0
40,80,4,50,0.029097258,80,0
40,80,4,50,0.03242692,80,0
40,80,4,50,0.032192644,80,0
40,80,4,50,0.0215187,80,0
40,80,4,50,0.047426591,80,0
40,80,4,50,0.039694094,80,0
40,80,4,50,0.053541729,80,0
40,80,5,50,0.028610245,80,0
40,80,5,50,0.035801524,80,0
40,80,5,50,0.061003664,80,0
40,80,5,50,0.058141131,80,0
40,80,5,50,0.028729197,80,0
40,80,5,50,0.061316566,80,0
40,80,5,50,0.050135659,80,0
40,80,5,50,0.024978373,80,0
40,80,5,50,0.026002353,80,0
40,80,5,50,0.02199807,80,0
40,80,6,50,0.030527481,80,0
40,80,6,50,0.054685162,80,0
40,80,6,50,0.120097701,80,0
40,80,6,50,0.050385373,80,0
40,80,6,50,0.060135592,80,0
40,80,6,50,0.067430056,80,0
40,80,6,50,0.032168367,80,0
40,80,6,50,0.104779571,80,0
40,80,6,50,0.053579287,80,0
40,80,6,50,0.074356817,80,0
40,80,7,50,0.035648038,80,0
40,80,7,50,0.072427523,80,0
40,80,7,50,0.048386855,80,0
40,80,7,50,0.014376892,80,0
40,80,7,50,0.035517432,80,0
40,80,7,50,0.039596166,80,0
40,80,7,50,0.032253257,80,0
40,80,7,50,0.021753877,80,0
40,80,7,50,0.071431746,80,0
40,80,7,50,0.056859131,80,0
40,80,8,50,0.021551654,80,0
40,80,8,50,0.025165913,80,0
40,80,8,50,0.064602778,80,0
40,80,8,50,0.044451789,80,0
40,80,8,50,0.057423885,80,0
40,80,8,50,0.028453012,80,0
40,80,8,50,0.04982769,80,0
40,80,8,50,0.046464286,80,0
40,80,8,50,0.032351967,80,0
40,80,8,50,0.021472773,80,0
40,80,9,50,0.010876594,80,0
40,80,9,50,0.04005359,80,0
40,80,9,50,0.05665194,80,0
40,80,9,50,0.039332457,80,0
40,80,9,50,0.138404338,80,0
40,80,9,50,0.02495994,80,0
40,80,9,50,0.035878986,80,0
40,80,9,50,0.02865211,80,0
40,80,9,50,0.032026677,80,0
40,80,9,50,0.047344286,80,0
